Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
9.270117,S,9.270117,0.5609347,0.005052544,0.6130733,0.000931884,0,43.65819,37.37196,0.05669308,75.33544,99.62498,4.396296,-59.70227675,-59.69109,-1.155692,598.7660803,597.9343,24.21483,86.98466,87.68093,6832.815,220.4913
9.280117,S,9.280117,0.560389,0.005066434,0.6130761,0.000933892,0,43.65819,37.29125,0.05669229,75.33544,99.62496,4.396293,-59.64281249,-59.63165,-1.153863,598.170001,597.338,24.20329,86.98277,87.67973,6838.789,220.7334
9.290117,S,9.290117,0.5598438,0.005076034,0.6130788,0.000936459,0,43.65819,37.21072,0.05672516,75.33544,99.62494,4.396289,-59.58345879,-59.57232,-1.152064,597.5745224,596.7423,24.19177,86.98087,87.67852,6844.756,220.9754
9.300117,S,9.300117,0.5592992,0.005088178,0.6130816,0.000938234,0,43.65819,37.13038,0.05670968,75.33544,99.62493,4.396287,-59.52425444,-59.51314,-1.150232,596.9796448,596.1472,24.18027,86.97897,87.67731,6850.717,221.2173
9.310118,S,9.310118,0.558755,0.005103542,0.6130844,0.000940479,0,43.65819,37.05021,0.05672239,75.33544,99.62492,4.396285,-59.46517053,-59.45408,-1.148424,596.3853681,595.5527,24.16879,86.97707,87.67609,6856.673,221.459
9.320118,S,9.320118,0.5582114,0.005113835,0.6130871,0.000943319,0,43.65819,36.97023,0.05677058,75.33544,99.62489,4.396281,-59.40622722,-59.39516,-1.146648,595.7915919,594.9587,24.15732,86.97517,87.67487,6862.623,221.7006
9.330118,S,9.330118,0.5576682,0.00512686,0.6130899,0.000945222,0,43.65819,36.8904,0.05676201,75.33544,99.62488,4.396278,-59.34740315,-59.33636,-1.144833,595.1984165,594.3653,24.14587,86.97326,87.67366,6868.566,221.9421
9.340118,S,9.340118,0.5571256,0.005142436,0.6130928,0.00094763,0,43.65819,36.81076,0.05678346,75.33544,99.62486,4.396275,-59.28870952,-59.27769,-1.143042,594.605842,593.7725,24.13444,86.97135,87.67244,6874.504,222.1835
9.350119,S,9.350119,0.5565834,0.005153605,0.6130957,0.000950509,0,43.65819,36.7313,0.05683282,75.33544,99.62485,4.396273,-59.23014642,-59.21915,-1.141279,594.0139683,593.1804,24.12303,86.96944,87.67122,6880.436,222.4248
9.360119,S,9.360119,0.5560419,0.005168137,0.6130986,0.000952574,0,43.65819,36.65205,0.05683309,75.33544,99.62483,4.39627,-59.17174259,-59.16077,-1.13948,593.4225957,592.5888,24.11164,86.96753,87.67,6886.361,222.666
9.370119,S,9.370119,0.5555009,0.005177291,0.6131015,0.00095526,0,43.65819,36.57293,0.05687008,75.33544,99.62481,4.396266,-59.11343938,-59.10249,-1.137713,592.8318233,591.9978,24.10026,86.96561,87.66877,6892.281,222.9071
9.380119,S,9.380119,0.5549603,0.005189813,0.6131043,0.000956952,0,43.65819,36.49403,0.05684761,75.33544,99.6248,4.396264,-59.05528543,-59.04436,-1.135909,592.241552,591.4073,24.0889,86.96369,87.66755,6898.195,223.148
9.39012,S,9.39012,0.5544201,0.005205081,0.6131075,0.000959267,0,43.65819,36.41528,0.05686185,75.33544,99.62479,4.396261,-58.99725197,-58.98635,-1.134131,591.6518817,590.8174,24.07756,86.96177,87.66632,6904.104,223.3888
9.40012,S,9.40012,0.5538805,0.005216081,0.6131104,0.000962089,0,43.65819,36.33669,0.05690584,75.33544,99.62476,4.396257,-58.93933901,-58.92846,-1.13238,591.0628122,590.2281,24.06624,86.95985,87.66509,6910.006,223.6296
9.41012,S,9.41012,0.5533414,0.005228722,0.6131135,0.000964122,0,43.65819,36.2583,0.0569028,75.33544,99.62475,4.396255,-58.88156543,-58.87071,-1.130598,590.474343,589.6394,24.05493,86.95792,87.66386,6915.902,223.8702
9.42012,S,9.42012,0.5528029,0.005237598,0.6131166,0.000966459,0,43.65819,36.18008,0.05691735,75.33544,99.62473,4.396252,-58.82392215,-58.81309,-1.128832,589.8864747,589.0513,24.04364,86.95599,87.66262,6921.793,224.1107
9.43012,S,9.43012,0.5522649,0.005249357,0.6131196,0.0009681,0,43.65819,36.10204,0.0568907,75.33544,99.62473,4.39625,-58.76640839,-58.7556,-1.127042,589.2991075,588.4637,24.03237,86.95406,87.66138,6927.678,224.351
9.440121,S,9.440121,0.5517273,0.005263872,0.6131227,0.000970274,0,43.65819,36.02415,0.05689514,75.33544,99.62471,4.396247,-58.7090051,-58.69822,-1.125277,588.7123412,587.8767,24.02112,86.95212,87.66015,6933.557,224.5913
9.450121,S,9.450121,0.5511903,0.005273518,0.6131258,0.000972957,0,43.65819,35.94646,0.05692915,75.33544,99.62469,4.396244,-58.65175224,-58.64099,-1.123536,588.1261752,587.2903,24.00988,86.95018,87.65891,6939.43,224.8315
9.460121,S,9.460121,0.5506537,0.005285419,0.6131289,0.00097474,0,43.65819,35.86893,0.05691019,75.33544,99.62468,4.396242,-58.59461876,-58.58388,-1.121763,587.5406101,586.7045,23.99866,86.94824,87.65767,6945.297,225.0715
9.470121,S,9.470121,0.5501177,0.005300398,0.613132,0.00097694,0,43.65819,35.79157,0.05691533,75.33544,99.62466,4.396239,-58.53760558,-58.52689,-1.120006,586.9556459,586.1193,23.98746,86.9463,87.65643,6951.158,225.3114
9.480122,S,9.480122,0.5495822,0.005311946,0.6131353,0.000979709,0,43.65819,35.71439,0.05695325,75.33544,99.62464,4.396235,-58.48073296,-58.47004,-1.11828,586.3711828,585.5346,23.97628,86.94435,87.65518,6957.014,225.5513
9.490122,S,9.490122,0.5490471,0.005325144,0.6131384,0.000981843,0,43.65819,35.63737,0.05695397,75.33544,99.62463,4.396233,-58.42396991,-58.4133,-1.116532,585.7873201,584.9505,23.96511,86.94241,87.65394,6962.863,225.791
9.500122,S,9.500122,0.5485126,0.00533473,0.6131417,0.000984283,0,43.65819,35.56055,0.0569721,75.33544,99.62461,4.39623,-58.3673571,-58.35671,-1.114797,585.2039583,584.3669,23.95396,86.94045,87.65269,6968.707,226.0305
9.510122,S,9.510122,0.5479786,0.005346901,0.6131449,0.000986055,0,43.65819,35.48387,0.05695129,75.33544,99.6246,4.396228,-58.31084383,-58.30022,-1.113039,584.6211974,583.7839,23.94283,86.9385,87.65144,6974.545,226.27
9.520123,S,9.520123,0.5474449,0.005362352,0.6131482,0.000988305,0,43.65819,35.40737,0.05695785,75.33544,99.62459,4.396225,-58.25447096,-58.24387,-1.111303,584.0389377,583.2014,23.93172,86.93655,87.65018,6980.377,226.5094
9.530123,S,9.530123,0.5469118,0.005373053,0.6131515,0.000991161,0,43.65819,35.33102,0.05699901,75.33544,99.62457,4.396221,-58.19820869,-58.18763,-1.109599,583.4573786,582.6196,23.92063,86.93459,87.64893,6986.203,226.7487
9.540123,S,9.540123,0.5463794,0.005386238,0.6131548,0.000993139,0,43.65819,35.25488,0.05698935,75.33544,99.62455,4.396219,-58.14208568,-58.13153,-1.107857,582.8763201,582.0383,23.90955,86.93262,87.64767,6992.023,226.9878
9.550123,S,9.550123,0.5458473,0.005402523,0.6131583,0.000995576,0,43.65819,35.17889,0.05700575,75.33544,99.62453,4.396216,-58.08609313,-58.07556,-1.10614,582.2958626,581.4576,23.89849,86.93066,87.64641,6997.838,227.2269
9.560123,S,9.560123,0.5453157,0.005414708,0.6131616,0.000998587,0,43.65819,35.10305,0.05705455,75.33544,99.62451,4.396212,-58.03020112,-58.01969,-1.104452,581.7159059,580.8774,23.88745,86.9287,87.64515,7003.646,227.4658
9.570124,S,9.570124,0.5447846,0.005429061,0.6131651,0.001000839,0,43.65819,35.0274,0.05705968,75.33544,99.6245,4.396209,-57.97445848,-57.96397,-1.102732,581.1364498,580.2977,23.87642,86.92673,87.64389,7009.449,227.7046
9.580124,S,9.580124,0.5442539,0.005439693,0.6131684,0.001003493,0,43.65819,34.9519,0.05708731,75.33544,99.62448,4.396206,-57.91881625,-57.90835,-1.101034,580.5575947,579.7186,23.86541,86.92476,87.64262,7015.247,227.9433
9.590124,S,9.590124,0.5437238,0.005453249,0.6131718,0.001005458,0,43.65819,34.87657,0.05707552,75.33544,99.62447,4.396204,-57.86330349,-57.85286,-1.099309,579.9793404,579.1401,23.85442,86.92278,87.64136,7021.038,228.1819
9.600124,S,9.600124,0.5431942,0.005468792,0.6131753,0.001007964,0,43.65819,34.80142,0.05709414,75.33544,99.62445,4.396201,-57.80791126,-57.79749,-1.097613,579.4015867,578.5621,23.84344,86.92081,87.64009,7026.824,228.4204
9.610125,S,9.610125,0.5426649,0.005480297,0.6131788,0.001010837,0,43.65819,34.72642,0.05713318,75.33544,99.62443,4.396196,-57.75263929,-57.74224,-1.095931,578.8244338,577.9847,23.83248,86.91883,87.63882,7032.604,228.6588
9.620125,S,9.620125,0.5421363,0.005495247,0.6131823,0.001012964,0,43.65819,34.65159,0.05712965,75.33544,99.62441,4.396194,-57.69749681,-57.68712,-1.094223,578.2477821,577.4078,23.82154,86.91685,87.63754,7038.377,228.897
9.630125,S,9.630125,0.5416081,0.005505789,0.613186,0.001015727,0,43.65819,34.57693,0.05716176,75.33544,99.6244,4.396191,-57.64247494,-57.63212,-1.092548,577.6717312,576.8315,23.81062,86.91486,87.63627,7044.146,229.1352
9.640125,S,9.640125,0.5410804,0.005518838,0.6131895,0.001017676,0,43.65819,34.50243,0.05714768,75.33544,99.62438,4.396188,-57.58757239,-57.57724,-1.090838,577.0961808,576.2557,23.79971,86.91287,87.63499,7049.909,229.3733
9.650126,S,9.650126,0.5405531,0.005534689,0.6131932,0.001020088,0,43.65819,34.4281,0.05715939,75.33544,99.62437,4.396185,-57.53280028,-57.52249,-1.089152,576.5212314,575.6805,23.78882,86.91089,87.63372,7055.666,229.6112
9.660126,S,9.660126,0.5400264,0.005546033,0.6131967,0.001023018,0,43.65819,34.35391,0.05719972,75.33544,99.62434,4.396181,-57.47812861,-57.46784,-1.08749,575.9467825,575.1058,23.77794,86.90889,87.63243,7061.417,229.849
9.670126,S,9.670126,0.5395001,0.005560322,0.6132004,0.001025115,0,43.65819,34.2799,0.05719313,75.33544,99.62433,4.396179,-57.42357638,-57.41331,-1.085799,575.3728346,574.5316,23.76708,86.9069,87.63116,7067.162,230.0868
9.680126,S,9.680126,0.5389742,0.005577749,0.6132041,0.001027757,0,43.65819,34.20606,0.05721664,75.33544,99.62431,4.396176,-57.36916453,-57.35892,-1.084129,574.7994877,573.958,23.75624,86.9049,87.62987,7072.901,230.3244
9.690126,S,9.690126,0.5384488,0.005591627,0.6132078,0.001030978,0,43.65819,34.13238,0.05727199,75.33544,99.62429,4.396172,-57.31486329,-57.30464,-1.082492,574.2266417,573.3849,23.74542,86.9029,87.62858,7078.635,230.5619
9.700127,S,9.700127,0.5379239,0.005607178,0.6132115,0.001033543,0,43.65819,34.05884,0.05729047,75.33544,99.62428,4.396169,-57.2606715,-57.25047,-1.080826,573.6543962,572.8124,23.73461,86.9009,87.62729,7084.363,230.7993
9.710127,S,9.710127,0.5373996,0.005619045,0.6132151,0.001036418,0,43.65819,33.98547,0.05732569,75.33544,99.62425,4.396165,-57.20659004,-57.19641,-1.079179,573.0826517,572.2404,23.72382,86.8989,87.62601,7090.085,231.0366
9.720127,S,9.720127,0.5368756,0.005634062,0.6132188,0.001038612,0,43.65819,33.91226,0.05732295,75.33544,99.62424,4.396162,-57.15264802,-57.14249,-1.077503,572.5115082,571.669,23.71305,86.89688,87.62471,7095.802,231.2738
9.730127,S,9.730127,0.5363522,0.005651228,0.6132227,0.001041388,0,43.65819,33.83923,0.05735198,75.33544,99.62422,4.396159,-57.09882659,-57.08869,-1.075859,571.9408651,571.0981,23.70229,86.89487,87.62342,7101.513,231.5108
9.740128,S,9.740128,0.5358292,0.005664719,0.6132264,0.001044561,0,43.65819,33.76635,0.0574025,75.33544,99.6242,4.396155,-57.04510546,-57.03499,-1.074231,571.3707231,570.5277,23.69155,86.89286,87.62212,7107.218,231.7478
9.750128,S,9.750128,0.5353067,0.005680413,0.6132303,0.001047055,0,43.65819,33.69362,0.05741527,75.33544,99.62418,4.396152,-56.99151387,-56.98142,-1.07258,570.8011816,569.9579,23.68082,86.89085,87.62082,7112.918,231.9847
9.760128,S,9.760128,0.5347847,0.005692245,0.6132342,0.001049956,0,43.65819,33.62106,0.05744997,75.33544,99.62416,4.396148,-56.93804261,-56.92797,-1.070947,570.2321411,569.3886,23.67011,86.88882,87.61952,7118.612,232.2214
9.770128,S,9.770128,0.5342631,0.00570705,0.6132382,0.001052143,0,43.65819,33.54865,0.0574453,75.33544,99.62415,4.396145,-56.88467084,-56.87462,-1.069288,569.6637014,568.8199,23.65942,86.8868,87.61822,7124.3,232.4581
9.780128,S,9.780128,0.5337421,0.005717902,0.613242,0.00105488,0,43.65819,33.47641,0.0574703,75.33544,99.62412,4.396141,-56.83143957,-56.82141,-1.067656,569.0956625,568.2516,23.64874,86.88477,87.61691,7129.982,232.6946
9.790129,S,9.790129,0.5332213,0.005731397,0.613246,0.001056886,0,43.65819,33.4043,0.0574552,75.33544,99.62411,4.39614,-56.77829778,-56.76829,-1.065997,568.5282245,567.6839,23.63808,86.88274,87.61561,7135.659,232.931
9.800129,S,9.800129,0.5327011,0.005747538,0.6132498,0.001059381,0,43.65819,33.33237,0.05746647,75.33544,99.62409,4.396136,-56.72529639,-56.71531,-1.06436,567.9613873,567.1168,23.62744,86.88071,87.6143,7141.331,233.1674
9.810129,S,9.810129,0.5321814,0.005759733,0.6132538,0.001062365,0,43.65819,33.26058,0.05750384,75.33544,99.62408,4.396133,-56.67239544,-56.66243,-1.062747,567.3950508,566.5502,23.61681,86.87868,87.61299,7146.996,233.4036
9.820129,S,9.820129,0.5316623,0.005774915,0.6132578,0.001064618,0,43.65819,33.18899,0.05750138,75.33544,99.62406,4.39613,-56.61962398,-56.60968,-1.061108,566.8292153,565.9841,23.6062,86.87665,87.61168,7152.656,233.6397
9.83013,S,9.83013,0.5311435,0.005785485,0.6132618,0.001067425,0,43.65819,33.11751,0.05752842,75.33544,99.62404,4.396126,-56.56695295,-56.55703,-1.059492,566.2638803,565.4185,23.5956,86.8746,87.61037,7158.31,233.8757
9.84013,S,9.84013,0.5306252,0.005799045,0.6132659,0.001069379,0,43.65819,33.0462,0.05750927,75.33544,99.62402,4.396123,-56.51439132,-56.50449,-1.057845,565.6991463,564.8535,23.58502,86.87256,87.60905,7163.958,234.1116
9.85013,S,9.85013,0.5301074,0.005815938,0.61327,0.001071885,0,43.65819,32.97505,0.05751951,75.33544,99.62401,4.396121,-56.46197018,-56.45209,-1.056225,565.1349133,564.289,23.57446,86.87052,87.60773,7169.602,234.3474
9.86013,S,9.86013,0.52959,0.005828564,0.6132741,0.001075009,0,43.65819,32.90406,0.05756254,75.33544,99.62399,4.396116,-56.40964954,-56.39979,-1.054632,564.5711808,563.725,23.56391,86.86847,87.60641,7175.239,234.5831
9.870131,S,9.870131,0.5290729,0.005844189,0.6132782,0.001077342,0,43.65819,32.83322,0.05756288,75.33544,99.62397,4.396114,-56.35743832,-56.3476,-1.053009,564.0079495,563.1615,23.55338,86.86642,87.60509,7180.871,234.8187
